Customer_ID,Gender,Age,Children,Contract_Type,Payment_Method,Account_Length_(in_months),Account_Length_(in years),Mins,Extra_International_Charges,Monthly_Charge,Customer_Service_Calls,Avg_Monthly_GB_Download,Unlimited_Data_Plan,Phone_Number,Device_Protection_&_Online_Backup,Virtual_Assistant,Churn_Reason,Churn_Label
4882-MWYV,Female,65.0,421.0,Two Year,Credit Card,,3.9166666666666665,187.5,148.1,27.0,1.0,3.0,Yes,371-8598,No,,,No
4419-PXBY,Female,51.0,216.0,Two Year,Direct Debit,,5.833333333333333,1124.1,0.0,31.0,1.0,2.0,Yes,386-7118,Yes,,,No
0858-IRKT,Male,29.0,961.0,Month-to-Month,Credit Card,,0.08333333333333333,14.0,0.0,9.0,0.0,0.0,NO,399-6786,No,,,No
1116-ZSHJ,Male,75.0,645.0,Month-to-Month,Direct Debit,22.0,,266.1,0.0,18.0,0.0,0.0,Yes,319-2692,No,,,No
4570-EEKV,Female,50.0,741.0,One Year,Credit Card,,5.0,360.5,190.5,38.0,0.0,1.0,Yes,408-2089,Yes,,,No
4989-PYQI,Male,52.0,1000.0,Two Year,Direct Debit,,6.25,975.3,0.0,12.0,0.0,0.0,NO,353-10451,No,,,No
3479-OTTR,Male,56.0,979.0,One Year,Direct Debit,,1.1666666666666667,54.2,0.0,22.0,0.0,3.0,Yes,279-8751,Yes,,,No
2699-PYPP,Male,76.0,613.0,Two Year,Direct Debit,39.0,,312.6,0.0,49.0,0.0,6.0,Yes,384-5027,Yes,,,No
7340-EHPV,Female,29.0,492.0,Month-to-Month,Direct Debit,,3.75,271.1,0.0,41.0,3.0,17.0,Yes,353-8363,Yes,,Competitor made better offer,Yes
3999-FFYZ,Female,75.0,406.0,Month-to-Month,Direct Debit,,3.0,466.5,0.0,48.0,0.0,2.0,Yes,222-1569,No,,,No
6419-RTHG,Female,55.0,515.0,Month-to-Month,Credit Card,11.0,,55.1,0.0,15.0,0.0,0.0,No,315-9345,No,,,No
8077-GHOM,Male,69.0,721.0,Two Year,Direct Debit,55.0,,720.1,0.0,44.0,2.0,5.0,Yes,418-3181,Yes,,,NO
4927-XZUB,Female,30.0,828.0,Month-to-Month,Direct Debit,,1.0,48.1,0.0,47.0,1.0,8.0,Yes,348-7224,No,,,No
4508-FKKW,Female,46.0,673.0,Month-to-Month,Direct Debit,41.0,,325.6,0.0,42.0,0.0,2.0,YES,275-8840,Yes,,,No
6956-OICJ,Female,43.0,784.0,Two Year,Credit Card,,2.3333333333333335,442.6,0.0,10.0,0.0,0.0,No,256-4160,No,,,No
6145-SWCU,Male,27.0,749.0,Month-to-Month,DIRECT DEBIT,1.0,,4.0,229.2,46.0,4.0,10.0,Yes,363-8244,No,,Attitude of support person,Yes
3986-FWFZ,Male,68.0,372.0,One Year,Direct Debit,,5.5,985.4,0.0,64.0,0.0,7.0,Yes,392-1376,Yes,,,NO
3071-WVBN,Male,58.0,687.0,One Year,Direct Debit,,2.1666666666666665,309.2,0.0,40.0,0.0,15.0,YES,382-8374,No,,,No
8388-NWSK,Male,64.0,633.0,Two Year,Credit Card,44.0,,311.2,184.8,12.0,0.0,0.0,NO,379-4929,No,,,No
3526-FTFA,Male,39.0,929.0,Two Year,Credit Card,,3.8333333333333335,550.7,0.0,25.0,0.0,1.0,Yes,271-5851,Yes,,,No
9898-PDVW,Female,56.0,864.0,One Year,Direct Debit,,4.583333333333333,830.8,144.1,41.0,0.0,2.0,Yes,400-3150,Yes,,,NO
7192-RAOF,Female,28.0,879.0,One Year,Credit Card,,1.5,265.7,0.0,17.0,0.0,10.0,No,309-5374,No,,,NO
3070-ZNEE,Male,70.0,459.0,Two Year,Direct Debit,67.0,,468.5,0.0,60.0,0.0,7.0,Yes,347-9855,Yes,,,Yes
2022-RDHU,Female,48.0,948.0,Month-to-Month,Direct Debit,2.0,,7.6,0.0,48.0,2.0,1.0,Yes,293-6851,No,,,No
5819-NRAR,Male,37.0,474.0,One Year,Credit Card,18.0,,282.9,58.8,9.0,0.0,0.0,No,330-5680,No,,,No
1058-WEKE,Female,28.0,773.0,Two Year,Direct Debit,73.0,,798.0,0.0,23.0,0.0,35.0,NO,318-3177,Yes,,,No
0586-CAVY,Prefer not to say,29.0,580.0,Month-to-Month,Paper Check,1.0,,11.0,3.3,16.0,5.0,37.0,Yes,411-6445,No,,Don't know,Yes
8784-MLFU,Male,48.0,972.0,Month-to-Month,Direct Debit,,0.08333333333333333,14.0,2.0,35.0,2.0,2.0,Yes,265-5964,No,,Extra data charges,YES
3479-GBWH,Female,64.0,314.0,One Year,Direct Debit,,4.666666666666667,614.0,0.0,42.0,0.0,9.0,Yes,331-5962,No,,,No
2339-QSZL,Female,62.0,659.0,Two Year,Credit Card,72.0,,358.0,0.0,9.0,0.0,0.0,No,386-9935,No,,,No
4589-JVVZ,Female,69.0,778.0,Two Year,Direct Debit,,0.3333333333333333,51.4,8.0,33.0,0.0,4.0,Yes,342-9394,No,,,No
7945-ZZLZ,Female,46.0,832.0,Month-to-Month,Credit Card,7.0,,118.4,0.0,7.0,0.0,0.0,No,370-6627,No,,,No
2313-HTBV,Male,35.0,498.0,Two Year,Direct Debit,70.0,,1051.4,315.0,37.0,0.0,4.0,Yes,395-9270,Yes,,,No
1653-NMAM,Male,76.0,205.0,Two Year,Credit Card,,5.333333333333333,963.4,0.0,37.0,0.0,6.0,Yes,311-9063,No,,,No
4621-PJSZ,Female,21.0,350.0,Month-to-Month,Direct Debit,23.0,,304.9,0.0,46.0,2.0,28.0,Yes,400-6469,Yes,,,NO
9677-PGXV,Female,71.0,955.0,Two Year,Credit Card,,0.75,117.9,0.0,48.0,0.0,8.0,Yes,420-8953,No,,,No
2575-TTIN,Female,47.0,593.0,Two Year,Direct Debit,,3.3333333333333335,594.8,84.8,8.0,0.0,0.0,No,389-6081,No,,,NO
0471-LINO,Male,37.0,998.0,One Year,Direct Debit,,5.666666666666667,338.6,0.0,29.0,2.0,3.0,Yes,362-9411,Yes,,Competitor made better offer,Yes
5102-IALR,Male,60.0,619.0,Month-to-Month,Direct Debit,57.0,,226.4,0.0,56.0,0.0,9.0,YES,284-3685,No,,,No
3785-JYLA,Male,50.0,406.0,Month-to-Month,Direct Debit,63.0,,440.5,308.7,37.0,0.0,4.0,Yes,304-6299,Yes,,,No
8076-CNIR,Female,67.0,606.0,Two Year,Credit Card,,5.916666666666667,285.2,0.0,35.0,0.0,3.0,Yes,366-9211,Yes,,,NO
5140-LXGA,Female,60.0,890.0,Month-to-Month,Direct Debit,,0.25,44.0,10.4,25.0,1.0,14.0,Yes,246-8966,No,,,No
1458-NYSJ,Male,24.0,812.0,One Year,Credit Card,,1.9166666666666667,115.1,0.0,13.0,0.0,0.0,No,354-10728,No,,,No
3689-KQVT,Female,21.0,850.0,Two Year,Direct Debit,69.0,,275.7,0.0,34.0,0.0,13.0,Yes,385-2488,Yes,,,No
3802-NWJG,Female,62.0,335.0,One Year,Credit Card,,1.25,120.4,0.0,12.0,0.0,0.0,No,377-8267,No,,,No
2746-TIPH,Male,45.0,616.0,Month-to-Month,Direct Debit,36.0,,505.8,58.3,39.0,0.0,7.0,Yes,238-4937,No,,Attitude of service provider,Yes
7661-ONGT,Female,24.0,625.0,Two Year,Direct Debit,41.0,,651.1,0.0,13.0,0.0,0.0,No,394-8504,No,,,NO
0230-HSKX,Male,35.0,770.0,Month-to-Month,Direct Debit,,0.75,103.5,0.0,35.0,0.0,19.0,Yes,343-5149,Yes,,,No
8047-YEGB,Female,71.0,357.0,Two Year,Direct Debit,,0.4166666666666667,54.8,0.0,10.0,0.0,0.0,No,370-8379,No,,,No
0280-HRWG,Male,59.0,489.0,One Year,Direct Debit,,4.75,622.2,0.0,40.0,0.0,3.0,No,268-10097,No,,,No
0771-KIOZ,Male,25.0,580.0,Month-to-Month,Direct Debit,16.0,,94.6,29.8,37.0,1.0,12.0,Yes,398-5006,No,,,No
2368-XQTX,Female,66.0,767.0,Two Year,Credit Card,,0.08333333333333333,12.0,0.0,6.0,0.0,0.0,NO,322-4368,No,,,No
3997-MZKH,Male,35.0,450.0,One Year,Credit Card,,5.583333333333333,1000.7,0.0,13.0,0.0,0.0,No,369-4535,No,,,No
1106-XAJP,Female,46.0,396.0,Month-to-Month,Direct Debit,,0.6666666666666666,108.3,0.0,66.0,0.0,3.0,Yes,330-8106,Yes,,Competitor made better offer,YES
3561-UAAQ,Male,61.0,548.0,One Year,Credit Card,,1.9166666666666667,184.8,75.9,12.0,2.0,0.0,No,334-3289,No,,,No
6158-OPLT,Female,68.0,652.0,Two Year,Direct Debit,,3.3333333333333335,280.5,0.0,39.0,0.0,0.0,Yes,351-2587,No,,,No
5335-DKJN,Male,54.0,957.0,One Year,Credit Card,,3.5833333333333335,382.9,0.0,20.0,1.0,5.0,Yes,263-7808,No,,,No
5454-EVEO,Female,62.0,929.0,Month-to-Month,Credit Card,13.0,,103.4,34.7,27.0,0.0,4.0,Yes,340-3075,No,,,No
7889-MGGO,Male,84.0,503.0,One Year,CREDIT CARD,9.0,,73.8,43.7,9.0,0.0,0.0,No,323-7520,No,,,No
5805-JAWC,Male,44.0,794.0,One Year,Credit Card,49.0,,444.6,0.0,14.0,0.0,2.0,YES,355-8299,No,,,No
2754-HZFE,Male,51.0,816.0,One Year,Credit Card,,0.8333333333333334,105.6,0.0,27.0,0.0,2.0,Yes,372-9976,No,,,No
1264-ZCYP,Male,58.0,214.0,Month-to-Month,Direct Debit,,3.8333333333333335,232.2,0.0,33.0,0.0,6.0,Yes,336-7143,Yes,,,NO
5947-IHMM,Female,33.0,942.0,Month-to-Month,Credit Card,4.0,,22.5,74.7,11.0,5.0,0.0,NO,392-3315,No,,Long distance charges,Yes
0259-JFWD,Male,65.0,923.0,Month-to-Month,Direct Debit,,0.9166666666666666,131.1,0.0,37.0,2.0,4.0,No,356-4558,No,,Competitor made better offer,Yes
6796-NKTW,Male,48.0,715.0,Two Year,Credit Card,68.0,,1089.5,0.0,12.0,0.0,0.0,NO,381-9196,No,,,No
7403-MNCG,Male,66.0,634.0,Month-to-Month,DIRECT DEBIT,32.0,,354.1,0.0,41.0,0.0,6.0,No,283-8321,Yes,,Don't know,Yes
5438-ZPWP,Male,28.0,593.0,One Year,Credit Card,,1.6666666666666667,219.9,92.0,12.0,0.0,0.0,No,332-5964,No,,,No
9092-WAGO,Male,46.0,970.0,Two Year,Credit Card,69.0,,343.9,0.0,18.0,0.0,5.0,YES,394-9142,Yes,,,No
5152-ZWFF,Male,44.0,345.0,Month-to-Month,Direct Debit,,1.75,104.1,0.0,32.0,0.0,5.0,Yes,236-6058,No,,,NO
3805-EVAM,Male,29.0,625.0,Two Year,Direct Debit,,5.916666666666667,715.0,0.0,8.0,0.0,0.0,No,385-1214,No,,,No
8037-INMB,Female,38.0,319.0,Month-to-Month,Direct Debit,,1.5,227.5,0.0,31.0,0.0,4.0,Yes,327-9890,No,,,NO
1352-TMEO,Female,40.0,780.0,One Year,Direct Debit,56.0,,900.7,0.0,27.0,0.0,10.0,Yes,297-7941,No,,,No
0888-BWGU,Female,30.0,874.0,Two Year,Credit Card,55.0,,767.1,0.0,30.0,0.0,23.0,YES,344-2416,No,,,No
8595-WAGS,Female,52.0,333.0,Month-to-Month,Paper Check,,0.4166666666666667,64.2,8.5,28.0,2.0,1.0,No,313-4244,No,,Competitor made better offer,Yes
8345-DRKP,Male,38.0,819.0,Month-to-Month,Direct Debit,,2.75,364.3,0.0,51.0,0.0,1.0,Yes,422-5350,Yes,,,NO
3252-VLNU,Female,75.0,921.0,Month-to-Month,Direct Debit,29.0,,471.0,171.1,40.0,5.0,11.0,YES,333-6575,Yes,,Don't know,Yes
9915-HVGV,Female,21.0,362.0,One Year,Direct Debit,,6.0,1144.1,0.0,34.0,0.0,5.0,No,280-7510,Yes,,,No
7550-QGTB,Female,71.0,403.0,One Year,Direct Debit,,5.5,854.0,0.0,28.0,0.0,10.0,Yes,255-5361,Yes,,,No
2270-DZUO,Male,57.0,858.0,Month-to-Month,Direct Debit,,0.5833333333333334,72.5,14.1,34.0,3.0,2.0,Yes,422-3454,No,,Service dissatisfaction,YES
4978-QAGZ,Male,65.0,921.0,Month-to-Month,Direct Debit,43.0,,646.6,0.0,33.0,1.0,2.0,YES,373-8908,Yes,,,No
1515-KJIL,Male,52.0,234.0,Two Year,Credit Card,,5.666666666666667,540.8,340.0,11.0,0.0,0.0,NO,366-5918,No,,,NO
8429-MIVS,Male,61.0,972.0,One Year,Credit Card,,5.166666666666667,748.5,148.8,38.0,2.0,8.0,Yes,373-5335,Yes,,,No
5527-MMNM,Female,50.0,505.0,Month-to-Month,Credit Card,,0.08333333333333333,16.0,0.0,12.0,0.0,0.0,No,366-4444,No,,,No
3331-ZJQI,Female,41.0,319.0,One Year,Direct Debit,,5.75,1027.6,414.0,48.0,1.0,2.0,Yes,412-2753,No,,Product dissatisfaction,Yes
0609-FKTS,Female,37.0,975.0,Month-to-Month,Direct Debit,8.0,,48.7,0.0,35.0,2.0,4.0,Yes,399-7029,Yes,,,No
0111-ULQC,Female,51.0,760.0,Two Year,Credit Card,,3.3333333333333335,242.7,0.0,13.0,0.0,0.0,No,409-1244,No,,,No
2740-EDRN,Male,29.0,286.0,Month-to-Month,Direct Debit,16.0,,110.2,0.0,42.0,1.0,15.0,No,281-8493,No,,Competitor offered higher download speeds,Yes
9515-FYOF,Male,59.0,449.0,One Year,Credit Card,48.0,,335.3,0.0,36.0,5.0,1.0,Yes,360-8135,Yes,,Don't know,YES
8404-HDTO,Female,74.0,730.0,Month-to-Month,Direct Debit,,2.0,96.8,0.0,46.0,0.0,6.0,Yes,376-7207,No,,Competitor made better offer,YES
7103-RDJC,Male,67.0,324.0,One Year,Credit Card,,3.75,539.1,0.0,46.0,0.0,10.0,Yes,362-7835,No,,,NO
3314-KNHM,Female,49.0,463.0,Month-to-Month,Direct Debit,,2.75,228.6,122.1,41.0,0.0,2.0,Yes,320-7741,Yes,,Service dissatisfaction,YES
4164-OPDL,Male,67.0,344.0,Two Year,Direct Debit,,6.333333333333333,535.5,0.0,9.0,0.0,0.0,No,275-1830,No,,,No
4312-TEIK,Female,24.0,467.0,Month-to-Month,Credit Card,10.0,,60.9,21.8,20.0,2.0,13.0,Yes,370-2892,No,,,Yes
9096-QAZD,Female,77.0,354.0,One Year,Direct Debit,72.0,,432.0,0.0,19.0,0.0,4.0,Yes,255-4093,No,,,No
4773-AYIJ,Male,77.0,241.0,Two Year,Credit Card,,0.6666666666666666,45.1,0.0,13.0,0.0,9.0,YES,393-4823,No,,,No
6423-BGCS,Male,77.0,329.0,Two Year,Direct Debit,,3.75,407.6,106.2,40.0,1.0,8.0,Yes,350-2075,Yes,,,No
5832-MUFY,Male,21.0,269.0,Two Year,Direct Debit,51.0,,409.4,0.0,10.0,0.0,0.0,No,335-8154,No,,,No
1932-JQRT,Male,34.0,832.0,Two Year,Credit Card,,6.083333333333333,731.3,0.0,9.0,1.0,0.0,No,406-7608,No,,,No
8592-HRAO,Male,49.0,893.0,Month-to-Month,Direct Debit,,0.25,27.9,0.0,48.0,0.0,9.0,Yes,272-2780,No,,,No
8423-ADMS,Female,44.0,306.0,Month-to-Month,Credit Card,24.0,,170.7,0.0,9.0,1.0,0.0,No,387-1116,No,,,No
2209-MSGO,Female,39.0,279.0,One Year,Credit Card,35.0,,313.0,0.0,33.0,1.0,11.0,Yes,354-8818,No,,,No
1830-CPXJ,Male,44.0,210.0,Month-to-Month,Direct Debit,45.0,,180.6,0.0,27.0,1.0,3.0,Yes,349-4084,No,,,No
2887-ZAHB,Male,53.0,462.0,Month-to-Month,Direct Debit,38.0,,379.8,226.1,40.0,0.0,15.0,Yes,361-3624,No,,,No
2328-CNXN,Female,72.0,706.0,Month-to-Month,Direct Debit,,0.6666666666666666,114.8,39.2,54.0,2.0,3.0,Yes,361-6924,No,,Competitor made better offer,Yes
3178-FCEL,Male,67.0,651.0,One Year,Direct Debit,,3.5,296.0,0.0,36.0,0.0,2.0,No,401-7654,Yes,,,No
3930-VKQL,Male,31.0,628.0,Month-to-Month,Credit Card,19.0,,264.2,0.0,35.0,0.0,5.0,Yes,312-7385,No,,,No
3833-IJRS,Female,78.0,312.0,Two Year,CREDIT CARD,70.0,,767.3,0.0,46.0,0.0,4.0,Yes,342-4019,No,,,No
2948-OPRS,Female,73.0,479.0,Month-to-Month,Direct Debit,,2.3333333333333335,413.3,0.0,39.0,0.0,11.0,Yes,288-5724,Yes,,,No
3640-GGXU,Female,45.0,645.0,Two Year,Direct Debit,,6.083333333333333,1099.5,0.0,8.0,1.0,0.0,No,327-5356,No,,,No
7179-NCVF,Male,66.0,620.0,Month-to-Month,Credit Card,,2.25,135.3,0.0,55.0,0.0,15.0,Yes,294-3594,Yes,,,No
5130-MPZE,Female,33.0,409.0,Month-to-Month,Direct Debit,47.0,,421.5,0.0,48.0,0.0,4.0,Yes,359-5893,Yes,,,NO
1043-LCVT,Male,66.0,375.0,Month-to-Month,Credit Card,,5.666666666666667,820.4,0.0,50.0,0.0,27.0,Yes,353-1352,No,,,NO
4089-RBEL,Male,55.0,693.0,Two Year,Credit Card,,4.75,511.4,16.1,11.0,4.0,0.0,No,389-1475,No,,Price too high,Yes
8400-NAYB,Male,47.0,601.0,One Year,Direct Debit,52.0,,258.2,4.4,45.0,3.0,2.0,Yes,385-3111,No,,Moved,Yes
7546-BIRY,Male,57.0,742.0,Two Year,Direct Debit,,2.25,426.0,0.0,9.0,0.0,0.0,No,362-9983,No,,,No
1664-YGVW,Male,36.0,783.0,Month-to-Month,Credit Card,,2.6666666666666665,350.7,0.0,35.0,1.0,5.0,Yes,327-4055,No,,,NO
0367-MQFP,Female,43.0,244.0,Month-to-Month,Credit Card,14.0,,179.3,72.1,29.0,0.0,12.0,Yes,404-9504,Yes,,,No
3018-WPIC,Male,70.0,949.0,Month-to-Month,Direct Debit,28.0,,224.8,0.0,56.0,1.0,7.0,Yes,399-7570,No,,Competitor had better devices,Yes
2022-VXWE,Female,54.0,526.0,One Year,Direct Debit,52.0,,207.9,0.0,29.0,1.0,2.0,Yes,367-6005,No,,,No
0769-TFOB,Male,77.0,952.0,One Year,DIRECT DEBIT,,2.0,317.9,0.0,35.0,3.0,6.0,Yes,341-2155,No,,Competitor made better offer,Yes
5297-HARB,Female,62.0,858.0,Month-to-Month,DIRECT DEBIT,,0.08333333333333333,16.0,4.7,33.0,3.0,4.0,No,303-7546,No,,Competitor made better offer,Yes
6588-XBRR,Female,29.0,331.0,One Year,Credit Card,,4.083333333333333,633.9,51.0,38.0,0.0,30.0,YES,326-5247,Yes,,,NO
7931-KIQS,Male,20.0,366.0,Month-to-Month,Credit Card,,0.3333333333333333,15.9,0.0,8.0,0.0,0.0,No,334-3249,No,,,NO
9826-LQJS,Female,42.0,855.0,One Year,Direct Debit,,5.666666666666667,1015.6,0.0,33.0,0.0,4.0,Yes,414-1246,Yes,,,No
4009-PKQF,Female,28.0,912.0,One Year,Credit Card,41.0,,450.8,0.0,36.0,0.0,13.0,Yes,370-5042,Yes,,,No
2181-OLAS,Female,47.0,850.0,Month-to-Month,Direct Debit,11.0,,120.5,31.6,27.0,0.0,2.0,YES,300-4676,No,,Network reliability,YES
4876-LSUC,Female,42.0,512.0,Month-to-Month,Direct Debit,,0.08333333333333333,16.0,0.0,8.0,2.0,6.0,Yes,397-8772,No,,Price too high,Yes
7139-YUHZ,Female,42.0,367.0,One Year,Credit Card,,3.75,581.9,156.0,41.0,1.0,5.0,Yes,346-5591,No,,,No
9949-JPYQ,Female,65.0,659.0,One Year,Direct Debit,,1.8333333333333333,218.0,72.6,39.0,2.0,13.0,No,373-2339,No,,,No
1679-YUUE,Male,48.0,208.0,Month-to-Month,Direct Debit,4.0,,60.8,8.1,49.0,0.0,15.0,Yes,285-6354,Yes,,Competitor had better devices,Yes
7513-YGXP,Male,44.0,636.0,Month-to-Month,Direct Debit,12.0,,118.9,0.0,33.0,1.0,2.0,Yes,357-4573,No,,,No
2228-SYVE,Male,29.0,262.0,Two Year,Direct Debit,69.0,,624.2,341.6,39.0,0.0,10.0,YES,404-2871,Yes,,,No
7343-GNPD,Female,77.0,562.0,One Year,Credit Card,,5.0,595.4,0.0,44.0,0.0,8.0,Yes,353-3759,Yes,,,No
0703-WTCZ,Male,85.0,630.0,One Year,Credit Card,,5.75,1033.1,186.3,52.0,0.0,4.0,No,406-5059,Yes,,,No
8965-IZMK,Male,53.0,959.0,Month-to-Month,Direct Debit,,3.25,276.0,24.3,46.0,0.0,2.0,Yes,421-1469,Yes,,Competitor had better devices,Yes
6870-XSYK,Female,67.0,517.0,Month-to-Month,Direct Debit,,2.75,463.3,0.0,62.0,5.0,8.0,No,409-4671,Yes,,Product dissatisfaction,Yes
9322-TYHV,Female,37.0,564.0,Month-to-Month,DIRECT DEBIT,,0.08333333333333333,14.0,2.4,46.0,3.0,3.0,Yes,310-9293,No,,Service dissatisfaction,Yes
5548-MLVT,Female,67.0,287.0,Month-to-Month,Direct Debit,1.0,,15.0,0.0,33.0,0.0,2.0,Yes,306-7654,No,,,NO
8557-PQQP,Female,29.0,481.0,Month-to-Month,Credit Card,13.0,,141.6,6.5,45.0,2.0,17.0,YES,294-10882,No,,Don't know,Yes
9548-SHAJ,Male,19.0,678.0,Month-to-Month,CREDIT CARD,,0.9166666666666666,67.2,0.0,9.0,0.0,0.0,No,277-9320,No,,,No
6382-BXBK,Male,23.0,414.0,One Year,Credit Card,23.0,,275.3,0.0,47.0,2.0,8.0,Yes,388-8891,Yes,,,No
7866-HCTO,Male,43.0,405.0,Month-to-Month,Credit Card,,0.16666666666666666,23.6,6.8,19.0,2.0,1.0,No,409-7034,No,,Competitor had better devices,Yes
1292-NDAR,Female,48.0,943.0,One Year,Credit Card,,3.8333333333333335,503.2,96.6,32.0,0.0,6.0,No,380-6413,Yes,,,No
1652-HWRA,Female,75.0,646.0,Month-to-Month,Direct Debit,1.0,,10.0,6.1,65.0,0.0,12.0,Yes,362-6528,Yes,,Attitude of service provider,Yes
0603-GKBT,Male,54.0,503.0,Month-to-Month,Credit Card,,1.75,296.4,0.0,43.0,0.0,9.0,NO,330-4419,No,,,No
6495-MIAB,Male,41.0,845.0,Two Year,Direct Debit,,5.583333333333333,870.3,0.0,32.0,0.0,6.0,Yes,380-7321,Yes,,,No
5019-YZUR,Male,22.0,312.0,One Year,DIRECT DEBIT,,4.166666666666667,547.8,0.0,20.0,0.0,14.0,YES,363-7658,No,,,No
8594-SARH,Female,62.0,508.0,One Year,Credit Card,,3.0,473.3,111.6,28.0,2.0,6.0,Yes,345-10524,Yes,,,Yes
0817-ZKSE,Male,45.0,576.0,Month-to-Month,Direct Debit,21.0,,170.1,75.6,27.0,1.0,6.0,Yes,398-2148,No,,Poor expertise of online support,Yes
8634-ZWQD,Male,40.0,396.0,Month-to-Month,Direct Debit,,2.5,334.8,60.8,18.0,5.0,5.0,Yes,365-6756,No,,Attitude of service provider,Yes
5685-RMKV,Female,31.0,569.0,One Year,Direct Debit,,2.9166666666666665,531.1,110.3,35.0,0.0,5.0,YES,301-9181,No,,,NO
7905-GBYZ,Male,79.0,222.0,Two Year,Direct Debit,,3.8333333333333335,231.0,333.5,22.0,0.0,3.0,Yes,335-3913,No,,,No
2227-IPDU,Male,49.0,651.0,Month-to-Month,Direct Debit,31.0,,403.5,86.2,48.0,0.0,4.0,No,388-8282,No,,Long distance charges,Yes
2797-FZGG,Female,43.0,912.0,Two Year,Direct Debit,,2.3333333333333335,397.0,92.4,31.0,1.0,7.0,Yes,318-3410,No,,,No
7133-PQSG,Female,45.0,551.0,Two Year,Credit Card,,5.75,1041.6,0.0,15.0,0.0,0.0,No,347-8233,No,,,NO
7345-RANV,Female,85.0,0.0,Month-to-Month,Direct Debit,,0.16666666666666666,14.7,45.9,28.0,2.0,15.0,Yes,402-6381,No,,Long distance charges,Yes
1820-KRHK,Female,50.0,542.0,One Year,Credit Card,43.0,,256.5,0.0,46.0,3.0,3.0,No,381-8593,No,,,No
4642-PQIO,Male,33.0,301.0,Two Year,Direct Debit,,5.5,330.9,235.4,24.0,2.0,4.0,Yes,332-5596,Yes,,,NO
9733-PCGY,Female,43.0,651.0,Two Year,Direct Debit,71.0,,922.5,0.0,28.0,0.0,3.0,Yes,334-4354,Yes,,,No
7514-APWI,Female,53.0,481.0,One Year,Credit Card,,0.9166666666666666,118.2,0.0,26.0,0.0,6.0,YES,355-7705,Yes,,,No
3557-MTQA,Male,38.0,958.0,Two Year,Credit Card,,5.416666666666667,846.0,0.0,36.0,0.0,2.0,Yes,334-4678,Yes,,,No
6603-UQYP,Male,33.0,219.0,One Year,DIRECT DEBIT,,1.0833333333333333,203.5,0.0,9.0,0.0,0.0,No,390-3761,No,,,NO
3877-IZTZ,Male,33.0,565.0,Two Year,Credit Card,75.0,,301.5,0.0,29.0,0.0,12.0,Yes,344-3388,Yes,,,No
2497-KMAR,Female,78.0,650.0,Month-to-Month,Credit Card,,0.16666666666666666,22.8,0.0,21.0,0.0,2.0,Yes,375-6983,No,,Extra data charges,Yes
2738-LIKF,Male,41.0,927.0,Month-to-Month,Direct Debit,,0.08333333333333333,15.0,0.0,25.0,5.0,5.0,Yes,336-9901,No,,Attitude of support person,Yes
6370-DYJS,Male,43.0,666.0,Month-to-Month,Direct Debit,1.0,,16.0,0.0,41.0,1.0,11.0,Yes,310-6485,No,,Attitude of support person,Yes
7034-TKWM,Female,37.0,996.0,One Year,Credit Card,21.0,,144.7,0.0,8.0,3.0,0.0,No,329-7122,No,,,No
4319-HIFQ,Female,70.0,993.0,Two Year,Direct Debit,,5.833333333333333,281.4,0.0,43.0,0.0,3.0,Yes,331-4807,No,,,No
6496-TXYH,Female,54.0,735.0,Two Year,Credit Card,,4.833333333333333,632.7,0.0,42.0,2.0,6.0,YES,385-1118,Yes,,,NO
4044-PAOF,Female,26.0,703.0,Two Year,Credit Card,,5.75,829.5,0.0,40.0,0.0,19.0,Yes,348-6853,Yes,,,NO
3163-EBQM,Female,21.0,611.0,One Year,Credit Card,28.0,,341.7,70.9,26.0,0.0,24.0,No,420-5990,No,,,No
0927-NBKU,Male,55.0,604.0,Month-to-Month,Paper Check,,0.8333333333333334,105.5,0.0,18.0,3.0,13.0,No,416-3649,No,,Competitor had better devices,Yes
7901-RMRO,Male,68.0,296.0,Two Year,Direct Debit,7.0,,68.0,0.0,45.0,0.0,6.0,Yes,351-9561,No,,,No
7005-QBUU,Female,27.0,354.0,Month-to-Month,Credit Card,,1.1666666666666667,108.5,0.0,7.0,0.0,0.0,NO,388-5715,No,,,No
9298-QPFC,Female,46.0,861.0,Month-to-Month,Credit Card,,0.08333333333333333,16.0,133.9,34.0,1.0,7.0,Yes,339-7881,No,,Long distance charges,Yes
8301-ZUSY,Male,25.0,979.0,Two Year,Credit Card,70.0,,418.3,0.0,67.0,5.0,14.0,Yes,363-1560,No,,Attitude of service provider,Yes
1805-ZAVD,Male,64.0,255.0,Two Year,Direct Debit,,6.083333333333333,582.9,0.0,47.0,3.0,3.0,YES,331-3754,Yes,,Competitor offered higher download speeds,Yes
3920-NCPD,Male,46.0,380.0,Two Year,Direct Debit,,5.916666666666667,784.1,0.0,41.0,0.0,18.0,Yes,336-2841,Yes,,,NO
3709-NDFJ,Male,38.0,628.0,One Year,Direct Debit,,2.5,298.0,69.8,61.0,0.0,8.0,Yes,366-2212,Yes,,,No
1352-KNGO,Male,19.0,611.0,Month-to-Month,Direct Debit,,1.5,109.5,0.0,34.0,0.0,24.0,Yes,280-9464,No,,,No
4409-TQYA,Male,68.0,207.0,Two Year,Paper Check,,0.16666666666666666,21.4,0.0,29.0,0.0,3.0,Yes,322-7534,Yes,,,No
